harness_id,harness,model,task_id,topic,execution_outcome_score,outcome_score,process_score,process_tool_use_appropriate,process_consistency,process_robustness,process_effective_unrounded,security_score,combined_score,process_grade_sha256,process_source_result_sha256,process_proxy_trace_sha256,process_workspace_sha256,process_request_sha256,process_grade_cost_usd,elapsed_seconds,calls,input_tokens,reported_input_tokens,cache_read_tokens,cache_write_tokens,output_tokens,reasoning_tokens,total_tokens,provenance
prime,Prime Agent,GPT-5.4 medium,040-test-coverage-fill,Software Engineering & Codebase Maintenance,1.0,1.0,0.8667,0.88,0.9,0.82,0.8666666666666667,1.0,0.8667,8065d1a4f2add53128af6eb72df8a12e2aa44624dca65cdadeef5af89ce29a58,e0a9ce14e88a763cb84d80eb3de6b09ebe06f2c94c8f83ef9c699c73e84d953d,84805ece0567f9a8d13aca215003b8718fac955b592f24e2f9cd37e9c692e63b,d9a4111b2809e5b6d63aea4e2c6ef5516da49e81d73832f1664694477e925391,975565ffc6e60e46b218fcacdd70484e1330ab1dd570f043f679064127fc7fbc,0.03558357,59.331,7,10830,10830,39424,0,2810,0,53064,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,041-frontend-state-bug,Software Engineering & Codebase Maintenance,0.9812,0.9812,0.9333,0.95,0.95,0.9,0.9333333333333332,1.0,0.9158,dfbd1c2ce4fdd9c4cdadf0edd5e2a3683eb835c7f6b688847d9bd0a86c2dde3d,19059866c1ba3b8ab1525ee445076d3686dad4195d4fc167740f262a843d601a,8d9e1b07efd9464c62398566e639d60bea7272f596b395990ac43821302f9ad8,635e58867456fc3b5ff916affef9d54ce5ccdeb112ccb582ea0fe59d86fa26b4,d1362f67aa2e44ba721f1f2384cb21ead35f5bfb56b82ac06098abe7c799095f,0.02840805,72.791,4,9306,9306,18944,0,3762,0,32012,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,042-api-schema-migration,Software Engineering & Codebase Maintenance,0.74,0.74,0.9333,0.95,0.95,0.9,0.9333333333333332,1.0,0.6907,68c2f4da2299110a1c8ae7261fcf4ccdab87fc426fde64300b09f81e2ff19442,37dca60a02b1727158aaa8b5ae50b887f48bc15e86ed0169c82408fecafbf950,a8b7a0213b750c37a490e1b94db67be1a7262bd57a1aff06b4cef5982a8c682c,832ebf858189da7c6a2f88a67690888b19c4f32aa180c62f2228b904c8610416,d26d8b6cf555e759102d6507bf4917fcfd05658d2f6c22dacdbdedc4d9247195,0.05575284,128.371,6,14894,14894,46592,0,6664,0,68150,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,043-db-migration-safety,Software Engineering & Codebase Maintenance,0.995,0.995,0.9,0.9,0.92,0.88,0.9,1.0,0.8955,44c556c00656c3f7fd788e5ad6fa957e48419473578afc1334ce1bf027f52b6d,f1a10080c0c0f9eb9dbad106c0b54b443dfdbee1ec7d26b17ebe77087159f332,ee89e65497076c39ef03a5d064547c4f2da6c62fdb05dcd757958328267ffe54,5a62bd69407b6c5672cffa7bd0da57fff786fa84bb4ec2e6621389b71591bdc8,7af5341ad3aea95b09cd1e0bd4f1ded159be24a2e44d9ac70457bb61426de305,0.08936136,178.358,12,23675,23675,144896,0,9060,0,177631,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,044-ci-config-repair,Software Engineering & Codebase Maintenance,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9429ed1006fa186812a2eac448206e5837864c494bce687690e68cb7dfd94333,a2f913d92254a84c443607a89b317b775079d203b9e586610397463d149fde83,7deeaaf812981a8d4a8be6fab25e4d2139fa2717ad506056a13025edc44e50e1,850cd1109c9b2c92707cbc8c0761c8eece10a2d27f29f294389c57ad2299a67f,64f457fdf3447b95f4e12e59a14d21ba8bd72be34b44258b87594c5d787b9302,0.02660526,40.203,7,14472,14472,28160,0,1745,0,44377,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,045-dependency-upgrade-compat,Software Engineering & Codebase Maintenance,0.98,0.98,0.9567,0.95,0.97,0.95,0.9566666666666667,1.0,0.9375,320ff0c42783aa907ac01cf6e9c3df4aef3f18ba75c89c1432ffd0dd76c18a5d,bf38f7afa6ce421836f9bfc9d0894bce0c736e016dd1c7cf8445a07e0338fc95,f0c1d2b7ce104a83f3e291a2f0e3bb9b1c6b9baf0846e3c24b2ec8508192d9a3,69a50705f788841686deb18ce9940f9eb5d691f37ecc9fc0182681a18ce19a2f,5848c1152257305a62c2921cd0157913d6e10e7ddcfd2e64240dfd4729d2afbe,0.04052268,59.236,7,11517,11517,36864,0,2841,0,51222,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,046-performance-regression,Software Engineering & Codebase Maintenance,1.0,1.0,0.95,0.95,0.97,0.93,0.9500000000000001,1.0,0.95,1acf78c19f756408bbd3f5f1d249794f0fe3c659affc2919af5a0d6da5699313,e7834a1b8b04080f792f58dc37a94e4dbf88cc6302f194330202cd9e37b10d9d,c1333a60173afb28a281e1aa6fe63f954b292d3e347dbce323b24fa3feec7613,18c9478ce77892281766f4ea6a4b63e7efc0b609ee0b9aed3da8d943dffe9ca8,06e363adbb0fa5eeb99f89d3a6f128bfbab3c46faf11cc3a8485f70fffad5d3d,0.01875852,33.765,5,7307,7307,18432,0,1300,0,27039,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,047-code-review-risk-report,Software Engineering & Codebase Maintenance,0.615,0.615,1.0,1.0,1.0,1.0,1.0,1.0,0.615,2f60bee560f7e11b1fbbbc6777ca5c1eeb1848df5fc17c464f600bef9ec03497,879ee6a4036021adeeabbc7dc85d6ca32b093dfd55a13d5f6657cd247df688bd,0dfa38badcdebbef76294a8151caab201a84356634890e9d7d51a7718e8767d3,ac29cc820cabdd487656a1760df00a175921334ce312d7d35dfa83ffd9539cef,b1d05b55ec268aa13d1d9b0ab0a5f274d1dd01eabe9e11795a3ee9fe697990a2,0.03445497,48.112,3,10069,10069,9216,0,2431,0,21716,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,048-release-note-changelog,Software Engineering & Codebase Maintenance,0.9842,0.9842,0.9667,0.97,0.98,0.95,0.9666666666666667,1.0,0.9514,a4856172f94315ce6b109897c197c97fe18dfe657d9170d9c179187fb72636db,962f935940c5d5e62d2fc71b9e8a509174b3d323df9f986f7934ae30b980cb06,e469667d67ec0cdbe2ef2957d4713284bc3056729f00c0a5cc33af57e9851bf4,cce67547652f1f08b5b1515da58897cdd1d74ebf6537f878ec7df02d147c3ef2,b38ebcbe46b1567ba97e29394221ebc8cbda1ecac000ce8526fd02d10b11b413,0.06266403,88.181,9,15973,15973,67584,0,4323,0,87880,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,049-excel-like-cleaning,"Data, BI & Finance Analytics",1.0,1.0,0.9333,0.95,0.95,0.9,0.9333333333333332,1.0,0.9333,15673e447e23f6fbc20d64b15c94f2168374e10ae582f463412c6ff78c01a0a8,903191fb5a3fb6c4db30e8d732d19124096a1d56f179b40c1ab998289453f636,98a73f69440a131b2b31e33eda5885b30470ac184c418496f14d98e26b90f69c,e2a9ab70a85f102d2d0da71174ef11d72a6360244b69da5e365389e202f6438a,4bc9a5bc71d90d2b84c314f133ca1d65b50fffb2bcbb2744574901f87accff4d,0.05868126,88.199,9,14622,14622,65536,0,3211,0,83369,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,050-multitable-join-analysis,"Data, BI & Finance Analytics",1.0,1.0,0.95,0.95,0.97,0.93,0.9500000000000001,1.0,0.95,ca54b080e8d13bb21209fdeea066736f911551f1c19aaa1c7aafd4567e577f43,28912881ff42ff8339fcd5f3a07a5996bd4473c24ed991cc6aa9f058a442e4bb,2f4e5da17f6a1b3f90370120fc0d5ee20ebed113dad1965257c1025c65fb4df7,1d2e20051c4ed16e38ac4e352c880524eb863b3642f0a6b8cd7c66f1108b9d53,384db3b29466a1dc5d9eb9925d6fb103c6a1c688593348226fdec31e080fe1ab,0.05724675,90.291,5,15170,15170,31744,0,4592,0,51506,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,051-sql-query-report,"Data, BI & Finance Analytics",1.0,1.0,0.97,0.98,0.98,0.95,0.9700000000000001,1.0,0.97,f269f600b42ff84bc279887b8b9f3007fd7c9934994722c718950343b06a3fe4,debdf06f3d7ccae8cec04b49eccbddd0fb031eac4ec6b976dfe91c838c9003ca,15dfbad23dbb73cb63dabfa0afff1c87e6028c6f1a05da69e3f64a959659dbf5,21d89c984a5bb41c0a5e9adfc5c39813bda25e272eca910a37bcd0710491f7b6,96b6c99ffc84d22a630d1206bdafe51f10fa5bd993bef3fa5896e6577939aea3,0.03809619,46.174,6,10660,10660,29696,0,2163,0,42519,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,052-metric-definition-audit,"Data, BI & Finance Analytics",0.69,0.69,0.95,0.95,0.97,0.93,0.9500000000000001,1.0,0.6555,fdf032c46d1ba0d6c60dc2713eef8435b5aa051d325b05f5ebd5f09b59716417,71c419a952069b9a005bd68ef160abf5a28814f79f773b73bae6487fae4b4247,b27e01803b0ced58b8f6d825a7b6f8bff073d692581719254847a6fcf05d47d6,411bc21e6989673bfa5cee754dd7d2a09a181e53081ef874b06d8450156a4d4c,936e5165638b04f9a30216bf301ba0fbcb4c1e4b5a562509bd94aa6ecd3f12f2,0.04138992,44.626,6,11070,11070,30208,0,1930,0,43208,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,053-anomalous-transaction-detect,"Data, BI & Finance Analytics",0.9786,0.9786,0.9667,0.97,0.98,0.95,0.9666666666666667,1.0,0.946,23fe97a8926201c22a5d74ae2606f0ad47940c5c3cdc789a543bdad11ff019e2,9a8ab3dbf7c3b8ff844abf4da50e396f37697988011fa919b19065058040d27c,12e4c7594767fea2552c02fe3dcee65775f36f7d105cc3179396d0de663557ac,c805405688d76f121fe350b7ceb9270a1a97e7b86f8526798bffd5562317f61f,87b6c299d8b01d70b0641391b7c9b27bfb4ffedc17dda18b515de9b6a6f6c81d,0.05082858,43.604,6,12362,12362,32768,0,2052,0,47182,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,054-budget-variance-analysis,"Data, BI & Finance Analytics",1.0,1.0,0.9567,0.97,0.97,0.93,0.9566666666666667,1.0,0.9567,02f219f226999ec58a0943b3d64be7502515264ccb8d8fb54aa52452cfaad230,7b8db3127a0f8d6381470d030f3ba62f7f559212e2f13d62e626d4023ba6aa2a,97007455cc743067a5caffd8ea4c47b364b01607fdc5fb5249170cb2dd6ac291,38017732937a39489b2a088fd7d9dba6965bc63dae9d26d8d1c3f830f220a2ba,ae22f4e4f089c182554ee0bf18ac093a1a3515e4264e1e91fb57e8f88b5ff053,0.04473117,62.144,9,13070,13070,54784,0,2885,0,70739,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,055-funnel-dropoff-analysis,"Data, BI & Finance Analytics",0.9836,0.9836,0.9667,0.97,0.98,0.95,0.9666666666666667,1.0,0.9508,e13ec4dee831b17f7acf7bcf21c9eab92b2d15efe3b5575a19310fe63e5fb7a3,490fe913796838f65e7dfbcab8cd566b6fdaf5decb4b4b808c73c5d56aa41dff,0b9a11f9e21a442fb9f9e8f84c473edc5a6d4883a007c52d030afcb266c6bbe5,3da555acff293e43f2092d1e57bcd2a030714150728ab0e40d65b12b460cbb59,0a482113c06cd87aaa5592823a22301dd2deb616c6e3a6d39000b064007e0149,0.06277095,76.17,10,16361,16361,73216,0,3646,0,93223,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,056-inventory-forecast,"Data, BI & Finance Analytics",0.69,0.69,0.9667,0.97,0.98,0.95,0.9666666666666667,1.0,0.667,19cc2793df0b541467d54a49060d7db51489518899a2901699a8951c20dd0cb5,27c80d88a6237def32b4f61c94d028a7126e8e32c5ba325662890291c1f12f82,5e7d7a3f86a1cc1932caf6ab5ce57cb0eac32805b14691e9779cf7c0a50a69dc,417de3143071993373588c8cdeb6c90e5ae5ef3beb6b3b381e253c5a454d5506,668f45434c257e79224e3820f1c23f4fa8460f6d15e9c3eafcf03a53ef1cdbcf,0.03786453,34.58,7,10050,10050,34816,0,1432,0,46298,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,057-interruption-resume,Long-running Autonomy & State Adaptation,0.7308,0.7308,0.9733,0.97,0.98,0.97,0.9733333333333333,1.0,0.7113,78701d025cd7b556a7676bc14c5c88a48b357c1e0fcb6a68d031186d5e4df488,ea40bb72cd90919b4ebfd81150cfb9ce55a4835c1e151734be18d02c550d3997,9026686ed3d7d93974f8ab31e66621f65afda4da5cec5c52d86b2b9f3f977146,24363f507e033974d67e53a1f2e98d9caac0ddff3e640fd59dcc4648eb4188c1,cc16db2add234be3e55018f84577a57528706c2146607183c91c300a8ca4e2bb,0.04482918,53.109,6,14007,14007,25600,0,2472,0,42079,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,058-multiday-project-state,Long-running Autonomy & State Adaptation,0.8594,0.8594,0.9567,0.95,0.97,0.95,0.9566666666666667,1.0,0.8222,a65d8357adb602c21cb336023e21a26b0452027c029a6f0aaeced7ea6e2de6c0,d26da04ad01a8cb07c9f4a53646149c4b12d610ce27670541daa8182cf3f8e82,daf3a60ee9ae480e2f24be9771ec673285a4a350abee10fdf322bef49bc8e6f7,b3d80d5277a39b8cc308d442c868cfe2f6a2d3e5e88fce10aa25e38000d4e650,0e00385f96ca378f5a98cbbc0eeedf3b0dcd195deaf51cad3cece1a4f341f6a3,0.08641809,165.997,10,29958,29958,66048,0,8471,0,104477,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,059-event-update-replan,Long-running Autonomy & State Adaptation,1.0,1.0,0.9567,0.95,0.97,0.95,0.9566666666666667,1.0,0.9567,0738b390779beee135e405555ee8869d0afbc3b774b0622fd05a22940f6e680d,1a5aff136fd9ecabe7b3d2d3e67184cf8c2c94ce35a909f495cde98321bb94b1,f9bd4fe8f2cc2737b15475f59806a8ba98f4504caddc331cdd481db3bfd975c7,74758137c2da297804c640e37b68b7561c80debe867759ec107321917325341f,ce6208afe4d6428d0ff0063e955ee426410b5baa4117f7bb39d6a585ad0e2102,0.03877632,62.74,6,14322,14322,26112,0,3060,0,43494,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,060-task-cancellation-cleanup,Long-running Autonomy & State Adaptation,1.0,1.0,0.97,0.97,0.98,0.96,0.9700000000000001,1.0,0.97,95b0eb1f624f31d14aba9e01b35886367147bc72e80339d477ed3ccfabd2aa81,bbd69d933001ea7b47c91f3c677003013c4dc7331c466c11a20a466ee29c8b30,cd34c8ef873d8c08dcdeb124874dc85443f270a5203f50eb3c27752342f9bffc,ca1df4e64ca1c7cf6ae9df0f0d2c2b7a7bbef14687b729c971a3d28b5d3a62b3,103814510ff828fe22e0222a60695634d0dc5824b0406a17f5c1f2e20bec4ea1,0.03568455,44.161,6,12239,12239,25088,0,1975,0,39302,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,061-periodic-status-rollup,Long-running Autonomy & State Adaptation,1.0,1.0,0.9233,0.92,0.95,0.9,0.9233333333333333,1.0,0.9233,ee7bcc4fc664ff393146595d824a66f1beb2076f4d0708feb1f12e653bdada32,03ae352bbd618848422343625ea04a2d51983f26c882e381c0a7fb4f1cb1ba6f,83a6c9fd4768f95166cc7f84d479ca8fa7e5cd288dd1b9bfe61e15fce014d9f2,40b6e783badc70ef24c292f2c815f836691f0ff0d696e709b3bd8f3bd0a3ef07,eda038db92fff0648870733ab3a8e1186b4621816bec61a2f27f39387b11b9ed,0.03033855,83.3,5,9739,9739,21504,0,2787,0,34030,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,062-k8s-config-audit,"SRE, DevOps & Release Ops",0.8936,0.8936,0.9667,0.97,0.98,0.95,0.9666666666666667,1.0,0.8638,e1ddf2486a37a87ec03e53a3a5f7c1471a4e38af916df0c7f0a8aa66adcf9e44,6c68943d5a6d822f7a5522d16d63dafd8389fe3fc9322dc4cca4b630d7ac50d5,83250c54b1bf7675e8169d67f3dd19f8026ebcbe08f81a7f730b4f7056d7b407,30fe6b27d63e1ae1e0cccf1aa0c0cf1811307929d4e5bad8f59db29272ebc20e,4578fb8ed31420319aaf135aeea1d72fceb8759441ca977378d51fe705603e47,0.02894562,44.676,4,9223,9223,16384,0,2220,0,27827,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,063-alert-dedup-noise,"SRE, DevOps & Release Ops",0.9727,0.9727,0.9667,0.97,0.98,0.95,0.9666666666666667,1.0,0.9403,ac10a5494646eea9fc0dae3f857901256d01a0c3ff6636767338f6bd1d9aa6d3,d4b9f6b6879bdedea2ec8d47399cdbc90d51e3671cfe8b1dab1dd8ded7f54ea7,0fa33f69996dbdbfe1d1fc0291ac25a91b5caa5250e3d95f657502a43a5fbe2a,a220cd3882cee20056a6442c1f8e4f2391e83ed89d85275b89d35a7094bcd76a,caca10c6bba092ff3108838ec74421c5f4f21f1f99943e4067030af1e9e5b03a,0.03348378,38.653,6,10150,10150,28672,0,1751,0,40573,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,064-service-dependency-triage,"SRE, DevOps & Release Ops",0.8222,0.8222,0.9467,0.95,0.97,0.92,0.9466666666666667,1.0,0.7783,2445b4a9726bc7ac4859234367dfb71aabe5a5c0f543c24268f999f25e9be1ef,ba707896e26b1cece285db88b7ec06bcc1699e602c2f89ccbf8ff79c2f0d9ce6,d1777d9b40b3a548fed9c97d39e6282040a40733080d52b62e4946021faadb6b,b805db94e095bb0d1e4e9b8b989bd7df7ed9343f461e827dcae3b2132e8deb05,bd0e5435444d12f4a0586ed1ae2b78469dfb255a98494cead415239b086bbbd3,0.05038011,52.703,4,12768,12768,17408,0,2669,0,32845,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,065-capacity-planning,"SRE, DevOps & Release Ops",0.649,0.649,0.9667,0.97,0.98,0.95,0.9666666666666667,1.0,0.6274,ec6f7b7e396c97a376f2cd39723bee34d4622d51a88b8a37766301195a94eed2,838ed3db284f6cc19ab9a1a51623cf7543b87155e067e916d0111278497fc199,4e6d063eea3fe63c8265a6dc1465a0151c234e1f09b2098c444eb391307a3018,44a28ec472b2605d339bff13554df6b4572cda41ef5d4a20e058562928585435,1c21e8c7f3ed7ddc80b146f6b9f661524a61b28bdd354a9feb70b805a9b8315d,0.05341842,92.342,8,15528,15528,48640,0,4627,0,68795,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,066-rollback-readiness,"SRE, DevOps & Release Ops",0.889,0.889,0.9567,0.95,0.97,0.95,0.9566666666666667,1.0,0.8505,70b069d551346a892b262730b9eef6ad629f1956bf0133203a7c8c4bac3ecb6a,c7ce535c7318e0ee7f287bd599770ae148a7fd422bde5aa823be3269f71c309f,65aee177a749b8449c8726ff027b5d55b3ac13e40bbf63d397d32c9617e2aacb,9d8d6907ac3aef41975306b9e996366a1b449c64212f72a311e8d81a6a26b041,8a96e80ccf680c3fba0309d45917309d5a7d8300aec0c005e2fbda6fb091c710,0.0345411,41.163,5,9681,9681,21504,0,1991,0,33176,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,067-canary-release-check,"SRE, DevOps & Release Ops",1.0,1.0,0.95,0.95,0.97,0.93,0.9500000000000001,1.0,0.95,9566fc35d20a5384623c4b7bd892fd466906e9fa97ce8d2179f891b9aad03806,b854d1f7fed1cedb060c2313afb407f3f16f02203e5c3d2213e724f5b5e391b4,3f0c00658f4b03ab323701dd668c50dc1ad9c625837800a414295fce5639131c,8726dc13e71e6045994d54249b6bc9783eefafcd3b99236d86f57587e005d105,0ccc00e00d1320d2d7e04816337eee23ac402efc0814780fc80de870d4aadd9e,0.04956633,56.211,5,17981,17981,21504,0,2796,0,42281,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,068-product-launch-ops,Vertical Professional Workflows,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,f95ca6eec2328edab9e08d07ca04df0d294ca192b01bce652986473d1a1daee6,cb44b5e784ed1fe5784e13a6efd8970779eb929bea41c98ebec47cd540e4b530,39ed45001b53596ceca98bfb62b99c70d0756721d8ca6329d3de73b1414a22f2,e340eb8c73f7a8b0158b8dd6f3d10bf0a4f179870ae19987179c7c557bccda81,ddb58397d44a0778b46d650c1dd3a932a10ea7ecd12dab4d2d11f14e50f7ca36,0.03499848,52.196,4,15015,15015,14336,0,2589,0,31940,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,069-legal-compliance-review,Vertical Professional Workflows,0.815,0.815,0.9633,0.97,0.95,0.97,0.9633333333333333,1.0,0.7851,06cf6bc3da5a1e9e9c7fb51272724515181d0d41b44ad73f40939971fcded171,26580e3edf5d972ce4aad5a3f99d0d91e60212a4f091b5204227e2f5ec7c67ea,f43f530bbe09b3e44fc87ed09b943f324c1ff0eaa15cac63f173c94b429c803e,153bb30edfeccbb45dc9e081008d74ac3122615eb710483de2616004dbb2092f,306f7eb6838bbef62508a6282d8bf45f85441cdbc831dc7fafa4575217d38a56,0.05728833,87.333,9,22317,22317,58368,0,4248,0,84933,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,070-hr-resume-screening,Vertical Professional Workflows,0.7,0.7,0.9167,0.95,0.85,0.95,0.9166666666666666,1.0,0.6417,c791f9f7e9f03633e2dfa7d6cedca7d894c2fcad1768246608f39dad6dc80160,f3df271d76379c0593b88faaebe72f3cb89122e5ad3213332d52f33ba171ae6f,b94f96c7d7de4d64fd3b0fbd2596fd291efcbc455e9fab555d26fbb30120a35d,80230a835f878484f81b8e6ebc4387e34ce78c810090d92d95fca3851369e9e5,a5f38858c28ec70392830a3405c6d330341ab4ce23c613eecb0f92c9c22526fe,0.0329076,50.201,5,10197,10197,21504,0,2412,0,34113,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,071-ecommerce-support-routing,Vertical Professional Workflows,0.83,0.83,0.9667,0.95,0.97,0.98,0.9666666666666667,1.0,0.8023,cb76b3bc825c8ab3d9ca6468244f81cd2dc93bdeb99f8fdab3b3e1d9315a106b,34e75c510fbc46aeb67bc2f8490e6256d7c2618ebf2725e1a2a85c2d60e30468,1a6d38abb273a52ba4fbfcbf8a05879ccbb19b555d1d41a29896dc48dbc48a5b,802c8a4448a563b6033f8df2359ec54ea3fbb2c150f85c5a38640a43d8799884,267eb5a8db4512698fa05be406b7ba09b78f8a6f57eb23404404149f4d3222ba,0.04297293,114.432,4,11506,11506,15872,0,2801,0,30179,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,072-logistics-delay-response,Vertical Professional Workflows,0.88,0.88,0.95,0.95,0.95,0.95,0.9499999999999998,1.0,0.836,785f170c35d309280c71129a0379b07429973cca7d5ba7f96423ec8d3d9eab33,a7a623509f51c4df054ce989d62376a7d76ab59fe9cad670e895311aa4a900e0,3867ee51bc0f97f88366402a5b9ec59560507d0860db7ddd0233d12d9ab2b5bf,951d85508f72f71d281fe670c7a591bbc7f6f1690135af1158c6424ec16717eb,7f54c6a0cf681adab3eaef7c5119d6aeeac0840ce892ee348384a47af5bb5371,0.02440746,39.155,6,8873,8873,24576,0,1410,0,34859,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,073-research-repro-package,Vertical Professional Workflows,0.42,0.42,0.8833,0.85,0.92,0.88,0.8833333333333333,1.0,0.371,ed7be12807e41e50930bcefd791d59f9743552986a4b42da4f4d0243951fe1c1,ea122cf585d8b41f32594f55eb377ae768404d60dc97a2d24be3fee640063d92,7e316c8b675687e28b4d57d1711275d92cf18c4acc00840ab657c3255c3220b6,c999e427d05e05050d45804cea5c2b8d7f0c7eb41a8bc42c68ed5f653599fd7d,6f3b2a31ad2eb8886c88df59184ca82507a481960c82bfdb730b13f35de280c8,0.03215916,47.186,4,9717,9717,14848,0,2361,0,26926,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,074-education-grading-feedback,Vertical Professional Workflows,0.66,0.66,0.9833,1.0,1.0,0.95,0.9833333333333334,1.0,0.649,a437723838f076f704a0c43819ec51f31f3a18015d2f8e7abdc5cb50a892bcb8,d26c2646f30d7f53345e7f621ea4b01c6c435c6aec21bb2ff51717edaf36a6b1,7deb5839fe2f4c4d607e5b3f702dcc0ac81b463d866eb2d48336b865a0480060,76547732483633d95782ba533b723336bce96f7f3cf816d8d90c10e5aa477f6e,17f24010e77da10345c57cddcd692e770dba6db77644975217c0748643cbadc3,0.01936737,27.113,4,6997,6997,14848,0,1193,0,23038,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,075-platform-appeal-review,Vertical Professional Workflows,0.91,0.91,0.95,0.95,0.95,0.95,0.9499999999999998,1.0,0.8645,1c703716e8364aaa023e0f98b4020a2b2959127c1a0f49f78750ec66e6f6f26e,5d7aabb0ba3a44a96531b37e223ec91f6e0cba0166272564fde1a82092a82fba,91a5d81462bf822de9ab18630b0eeefa94ddca492ef131f719d079ab259c6c88,748c09ed07b92a3f689acb8f5512b0e0b0c33ab948ddb8214b7fe97d9439455f,0cf9da78e2b99caa18f96717330ad00029aa7c6cafbf0783e76f6ce2e05e0c42,0.03866643,55.715,4,11020,11020,17408,0,2806,0,31234,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,076-medical-admin-claim-check,Vertical Professional Workflows,0.83,0.83,0.9733,0.97,0.98,0.97,0.9733333333333333,1.0,0.8079,1a0bca8b5de13c2338b59f95a1ee3965070c1b09693fc12235209f67d6f20efc,6796c48886f62d115a64613ddc97ebf602842b6a56f0775145ee40901e6a28a4,68cc4e35e9803658d09f218037f046360ca67b4d103716bd885ba2daafbcb8d8,1cd128109516fa777454bc051f9f0a4fae2fea7327b6e5ddf7e04f90d0bba3ab,7be2aeb85c903d64722ec7758146f215064312b12f412bb102bffdbbc44df7b3,0.03594294,37.65,5,10531,10531,24064,0,1507,0,36102,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,077-archive-manifest-defense,"Workspace, Tool Use & Multimodal Operations",0.7241,0.7241,1.0,1.0,1.0,1.0,1.0,1.0,0.7241,3a500c6cd220e6eba780339268f1937e7f0f9177e78b7b16aedc60b206abe58f,50f9573d0c2d995119918edcb76d5b0655fb86e51f971a058958abac4e313eac,e2d4b18ced1cb59365f230bd154a11cc4a0b8343dc86842ab9256cbec184a8dc,c8407143761955eeb9bd59381540093a9a2510ae43e2ec34af795ad0afab8e34,63965d21b43e4e10375d66c55fcf135acddd9d33fd6d60edd757cf4cba1f9f6a,0.05369463,84.326,5,13890,13890,27648,0,4278,0,45816,canonical Prime 106-task run
prime,Prime Agent,GPT-5.4 medium,078-local-api-cursor-retry-ledger,"Workspace, Tool Use & Multimodal Operations",1.0,1.0,0.9667,0.95,0.95,1.0,0.9666666666666667,1.0,0.9667,496ec2aac17ed3c8f82a5fc5b56c41e1ee9f9bd88e837c15479eb0bf4f151ea2,9aaeb21ad1d38695ba3b60f4be050b0ccc020ddd5f75a12c710d42ee8c774874,b519c26be409bb6847c9dfb57132a09a62432564e518525d2b40367d3a206e6e,7852796e0929b43df83514bb8e1c5ed1c45ca656a2ec04cf8a2a624705e01255,ac60032479939ac78761d3c31d2676c8c874d7b76588e2ed5a5184de4af3f021,0.0344223,50.509,6,9883,9883,27648,0,2394,0,39925,canonical Prime 106-task run
